customer_id,avg_balance,balance_volatility,total_inflows,total_withdrawals,withdrawal_frequency,transaction_frequency,merchant_activity,inflow_outflow_ratio,days_low_balance,avg_transaction_amount,liquidity_stress_30d
CUST_01895,2864.73,539.35,13386.41,6780.62,7,34,16,1.974,8,529.0,0
CUST_01896,2157.2,492.18,2255.67,5518.22,5,36,12,0.409,5,201.54,0
CUST_01897,901.52,355.54,2712.16,10825.49,11,33,10,0.251,3,94.74,0
CUST_01898,5473.74,112.55,33952.54,27525.78,9,22,10,1.233,5,211.15,0
CUST_01899,2428.49,99.5,4869.78,9592.18,10,28,13,0.508,4,1244.57,1
CUST_01900,1382.76,100.12,10475.94,9762.97,8,31,16,1.073,6,152.11,1
CUST_01901,2210.3,72.91,13546.1,6930.51,7,25,8,1.954,2,291.34,0
CUST_01902,9548.83,386.56,13766.88,5020.54,7,29,11,2.742,1,55.17,0
CUST_01903,6264.43,586.8,2397.42,5780.15,11,31,18,0.415,4,207.7,0
CUST_01904,3238.86,256.61,6735.53,7443.62,5,29,9,0.905,5,223.69,0
CUST_01905,6356.25,345.1,2220.35,28577.79,6,35,14,0.078,4,377.02,0
CUST_01906,1280.72,229.24,57357.24,5411.29,8,33,11,10.598,6,239.23,0
CUST_01907,3748.58,285.72,2262.22,6937.66,8,14,5,0.326,5,103.23,1
CUST_01908,4157.17,33.33,3504.24,3179.34,8,18,18,1.102,6,187.78,0
CUST_01909,2385.46,233.16,3524.59,12199.33,7,23,10,0.289,8,259.1,0
CUST_01910,5387.91,128.97,2447.13,21198.32,13,23,7,0.115,3,148.81,0
CUST_01911,1803.73,175.54,23910.55,26392.18,7,27,16,0.906,5,164.74,0
CUST_01912,5760.84,217.16,56272.34,7886.12,11,31,7,7.135,2,604.03,1
CUST_01913,5982.97,102.26,5538.07,10809.72,6,28,8,0.512,4,192.98,1
CUST_01914,263.63,76.67,2817.66,5822.48,7,24,13,0.484,4,406.66,1
CUST_01915,10628.3,99.81,1353.51,10392.25,12,27,9,0.13,4,264.05,0
CUST_01916,234.42,56.9,6665.59,8663.47,1,33,11,0.769,5,126.35,0
CUST_01917,2091.33,71.94,6291.2,6971.08,7,20,8,0.902,11,236.73,0
CUST_01918,9161.94,80.29,4812.46,7458.36,14,38,8,0.645,3,366.39,0
CUST_01919,2736.52,57.51,9673.06,9741.34,1,32,11,0.993,4,1008.02,0
CUST_01920,973.05,276.72,11115.97,5166.6,13,31,12,2.151,1,174.07,0
CUST_01921,1360.54,88.2,10493.03,5398.51,9,33,13,1.943,4,281.55,0
CUST_01922,9174.79,40.83,6292.41,28318.14,6,33,14,0.222,5,564.74,0
CUST_01923,645.9,131.5,3356.66,66434.03,3,28,12,0.051,3,722.25,1
CUST_01924,10057.68,74.4,13803.35,2383.41,9,24,13,5.789,8,189.76,0
CUST_01925,3464.79,582.46,8184.61,2274.35,5,28,7,3.597,4,267.99,0
CUST_01926,1244.94,201.61,16492.91,2940.75,4,35,6,5.606,7,651.25,0
CUST_01927,2154.25,55.9,15245.82,6076.63,8,29,8,2.509,2,427.53,0
CUST_01928,1457.53,285.7,2598.24,14205.91,11,25,13,0.183,6,616.1,0
CUST_01929,7939.48,194.02,2572.47,10966.11,15,30,12,0.235,2,678.58,0
CUST_01930,7038.74,149.77,4427.4,7678.86,6,30,17,0.576,5,440.37,1
CUST_01931,774.92,638.87,3480.7,10400.35,7,29,14,0.335,4,330.46,0
CUST_01932,2532.01,83.06,14826.95,3683.9,10,35,9,4.024,7,186.85,0
CUST_01933,1674.27,414.93,10732.67,5391.05,7,38,13,1.99,6,251.9,0
CUST_01934,11662.79,130.63,19522.97,6521.89,13,27,11,2.993,6,263.88,0
CUST_01935,1080.21,178.63,11127.66,1725.75,8,41,16,6.444,3,691.8,0
CUST_01936,15425.95,99.5,9575.08,2472.26,10,24,10,3.871,8,338.13,1
CUST_01937,3533.47,104.7,21158.22,2557.2,12,25,9,8.271,6,340.38,1
CUST_01938,1279.54,127.89,11799.14,12701.71,11,34,13,0.929,4,149.03,0
CUST_01939,1979.21,39.62,8556.79,8172.68,11,30,15,1.047,6,694.46,0
CUST_01940,1769.66,239.2,26485.76,11152.31,10,30,6,2.375,2,174.66,0
CUST_01941,1156.14,198.72,8885.22,1388.94,5,22,12,6.393,1,244.86,0
CUST_01942,3965.33,54.7,6352.02,1879.89,9,36,18,3.377,5,747.39,1
CUST_01943,1205.77,307.34,4145.35,11657.83,9,27,17,0.356,3,555.92,0
CUST_01944,511.67,581.52,14220.22,625.24,10,32,13,22.707,2,164.87,0
CUST_01945,2587.1,106.53,21799.46,18787.27,10,30,9,1.16,3,140.45,0
CUST_01946,718.69,96.76,7781.7,1408.36,6,37,14,5.521,3,259.15,0
CUST_01947,1850.21,441.74,23071.02,13586.65,4,35,16,1.698,7,199.64,0
CUST_01948,1606.49,250.29,1675.7,3117.24,10,35,16,0.537,3,107.0,0
CUST_01949,1662.21,162.59,7751.47,16180.6,3,37,21,0.479,3,176.39,0
CUST_01950,22045.57,347.81,7847.29,101410.99,3,30,8,0.077,4,43.66,0
CUST_01951,3830.58,225.72,4529.67,960.83,7,22,6,4.709,3,562.72,0
CUST_01952,4540.69,568.39,54561.78,11980.92,9,35,14,4.554,5,538.47,0
CUST_01953,736.01,178.86,7685.16,1426.62,5,28,15,5.383,4,801.74,0
CUST_01954,2021.17,254.98,5847.77,9535.28,8,39,11,0.613,5,382.71,0
CUST_01955,4419.46,436.35,8273.14,5564.95,8,27,12,1.486,7,218.37,0
CUST_01956,1447.98,25.58,1632.31,7407.99,8,36,11,0.22,9,611.79,1
CUST_01957,8244.13,449.17,4412.1,3056.63,8,31,12,1.443,4,182.91,0
CUST_01958,1233.45,121.02,17793.56,12880.37,3,29,9,1.381,4,118.09,0
CUST_01959,2813.74,270.42,4899.28,1937.0,5,28,11,2.528,2,269.6,0
CUST_01960,2148.56,686.29,4175.13,19060.85,12,28,10,0.219,7,398.51,1
CUST_01961,4221.26,141.92,23100.75,4685.08,14,28,10,4.93,3,169.29,0
CUST_01962,2045.83,125.91,23675.68,2013.67,9,29,15,11.752,4,143.56,0
CUST_01963,2853.2,173.5,12253.81,25737.29,10,29,13,0.476,4,223.23,0
CUST_01964,2943.88,56.72,5630.23,6265.16,14,24,12,0.899,3,398.75,0
CUST_01965,1880.05,1052.9,6690.36,33573.44,9,33,11,0.199,4,269.94,1
CUST_01966,5634.05,175.21,4258.53,18735.07,15,28,9,0.227,5,1892.3,0
CUST_01967,4512.24,676.19,3656.21,3366.32,7,43,13,1.086,7,271.71,1
CUST_01968,3361.85,138.86,3513.85,6171.88,5,33,7,0.569,9,505.45,1
CUST_01969,2471.52,186.27,4942.15,7353.14,9,32,11,0.672,2,108.4,1
CUST_01970,7456.86,385.84,3541.21,24278.77,12,26,10,0.146,7,450.71,1
CUST_01971,2944.66,75.06,2319.34,9622.8,9,28,8,0.241,5,216.23,0
CUST_01972,2762.72,166.99,9657.81,7706.73,15,24,9,1.253,1,296.94,0
CUST_01973,4000.69,374.44,9775.91,5597.65,9,24,12,1.746,4,973.37,0
CUST_01974,16762.98,152.87,31591.21,6355.19,10,24,15,4.97,5,230.31,0
CUST_01975,1089.72,123.17,4747.29,20108.61,10,30,14,0.236,0,119.63,0
CUST_01976,7279.89,442.39,10268.95,6655.17,11,27,14,1.543,0,133.42,1
CUST_01977,662.58,556.07,10406.34,4742.18,8,31,19,2.194,2,337.32,0
CUST_01978,4427.3,631.51,6613.91,4105.85,6,34,17,1.61,4,324.75,0
CUST_01979,15026.56,105.64,14698.0,4143.51,7,35,11,3.546,3,315.44,0
CUST_01980,5652.21,114.04,15065.81,2014.69,4,30,12,7.474,4,121.53,0
CUST_01981,4245.28,124.3,10529.42,3505.82,8,38,10,3.003,4,1234.53,1
CUST_01982,2198.64,322.09,6604.38,23710.12,9,36,14,0.279,3,833.1,0
CUST_01983,3744.12,69.59,6087.4,5565.77,10,20,17,1.094,5,327.41,0
CUST_01984,2901.97,72.8,2712.96,12073.28,10,23,11,0.225,4,103.05,1
CUST_01985,1794.75,102.36,4252.51,806.78,11,24,16,5.264,3,906.07,0
CUST_01986,2804.87,85.58,4926.55,10754.34,3,24,8,0.458,5,662.34,0
CUST_01987,4352.66,367.78,3297.18,5784.0,7,27,19,0.57,2,321.17,0
CUST_01988,1825.31,348.48,11521.14,4406.24,8,23,11,2.614,6,691.69,0
CUST_01989,1762.25,123.3,21105.78,7737.36,5,31,15,2.727,6,211.45,1
CUST_01990,1070.39,155.23,3918.84,4352.69,7,33,8,0.9,3,152.6,1
CUST_01991,5175.3,23.76,10165.48,1090.84,13,28,9,9.31,4,333.67,0
CUST_01992,5947.88,125.72,3542.94,14529.13,10,29,8,0.244,5,100.79,0
CUST_01993,4485.0,490.37,6349.06,8156.46,7,38,7,0.778,1,137.4,0
CUST_01994,8678.93,120.37,4664.5,5080.42,7,38,11,0.918,3,437.34,0
CUST_01995,3940.57,75.64,13115.06,2918.26,10,25,15,4.493,1,353.54,0
CUST_01996,5181.29,545.11,4707.77,1901.92,13,27,13,2.474,7,113.62,0
CUST_01997,4786.02,74.32,18202.76,8024.93,6,24,9,2.268,6,224.46,0
CUST_01998,3353.01,624.44,6656.99,26145.3,11,30,11,0.255,1,117.14,1
CUST_01999,2258.06,1826.82,4818.98,7884.8,5,33,7,0.611,7,212.3,0
CUST_02000,26708.51,166.08,2973.09,2048.07,10,26,7,1.451,6,196.66,0
